Vehicle_ID,Vehicle_Type,Fuel_Type,Registration_Type
UP32-8606-D02028,Car,Diesel,Private
MH14-4218-R02029,Car,Petrol,Private
DL08-8982-K02030,Car,Diesel,Private
MH14-8252-G02031,Truck,Diesel,Commercial
UP32-1008-J02032,Bike,Petrol,Private
MH20-6384-R02033,Bike,Petrol,Commercial
DL08-6589-J02034,Car,Diesel,Private
MH14-3984-R02035,Bike,Petrol,Commercial
UP32-3672-F02036,Bike,Petrol,Private
UP32-6610-F02037,Car,Petrol,Private
KA05-9221-K02038,Car,Petrol,Private
KA05-4445-E02039,Car,Petrol,Private
MH20-3587-F02040,Bike,Petrol,Private
GJ01-5413-H02041,Bike,Electric,Private
KA05-7075-E02042,Truck,Diesel,Commercial
TN09-8368-K02043,Auto,Petrol,Commercial
GJ01-1092-N02044,Bike,Petrol,Private
MH20-8485-J02045,Bike,Petrol,Private
KA05-5829-M02046,Car,Petrol,Private
DL08-4522-Q02047,Bike,Electric,Private
TN09-8859-R02048,Car,Electric,Commercial
GJ01-8979-H02049,Auto,Petrol,Commercial
GJ01-1971-D02050,Bike,Petrol,Private
UP32-5656-D02051,Bike,Petrol,Commercial
GJ01-3486-E02052,Car,Diesel,Private
UP32-5017-L02053,Bike,Petrol,Private
KA05-1358-E02054,Car,CNG,Private
TN09-6918-Q02055,Auto,CNG,Commercial
TN09-8673-H02056,Car,Diesel,Private
KA05-5183-A02057,Auto,Petrol,Commercial
GJ01-7493-R02058,Bike,Petrol,Private
TN09-1265-P02059,Car,Electric,Commercial
TN09-9827-R02060,Truck,Diesel,Commercial
MH14-2237-C02061,Car,Electric,Private
MH14-8675-G02062,Bike,Petrol,Private
KA05-8630-Q02063,Bike,Electric,Commercial
TN09-2196-F02064,Car,Diesel,Private
GJ01-1351-N02065,Bike,Petrol,Private
MH12-1139-H02066,Bus,Diesel,Commercial
DL08-6351-Q02067,Car,Diesel,Private
TN09-3500-G02068,Bus,Diesel,Commercial
MH20-2653-A02069,Car,Diesel,Commercial
MH20-9848-M02070,Car,Electric,Private
DL08-4421-G02071,Car,Petrol,Private
DL08-6821-A02072,Car,Petrol,Commercial
GJ01-1416-Q02073,Bike,Electric,Commercial
MH12-8320-Q02074,Car,Petrol,Private
MH14-2521-F02075,Bike,Petrol,Private
MH20-4434-D02076,Bike,Electric,Private
TN09-7801-G02077,Bike,Petrol,Private
UP32-5182-D02078,Bike,Electric,Private
GJ01-7558-D02079,Bike,Petrol,Commercial
GJ01-5926-H02080,Bus,CNG,Commercial
GJ01-8722-A02081,Car,Electric,Private
TN09-1743-E02082,Bike,Petrol,Private
MH20-3297-R02083,Car,CNG,Private
KA05-7089-P02084,Bus,CNG,Commercial
MH20-9496-E02085,Bike,Petrol,Private
MH14-3660-A02086,Car,Diesel,Private
KA05-6260-A02087,Bike,Petrol,Private
MH12-3364-P02088,Truck,Diesel,Commercial
MH20-3591-D02089,Bike,Petrol,Commercial
MH14-2841-R02090,Car,Diesel,Private
UP32-3202-A02091,Truck,Diesel,Commercial
KA05-3100-L02092,Bike,Petrol,Private
MH14-8828-R02093,Bike,Petrol,Commercial
DL08-9433-E02094,Car,CNG,Private
MH14-7616-K02095,Bike,Electric,Private
MH20-5933-L02096,Car,CNG,Private
KA05-3157-L02097,Bike,Petrol,Private
MH12-7308-B02098,Bike,Petrol,Commercial
MH12-4896-F02099,Car,Petrol,Private
TN09-4076-N02100,Bike,Petrol,Private
UP32-2930-J02101,Bike,Petrol,Private
MH20-5182-L02102,Car,CNG,Private
MH14-6609-J02103,Bike,Petrol,Private
MH20-2549-H02104,Bike,Electric,Private
KA05-3069-M02105,Car,Petrol,Private
MH14-9269-F02106,Taxi,Petrol,Commercial
DL08-3321-H02107,Taxi,CNG,Commercial
TN09-9611-E02108,Car,Diesel,Private
TN09-9838-H02109,Car,Diesel,Commercial
MH20-2640-F02110,Car,Diesel,Commercial
MH20-9860-P02111,Car,CNG,Private
GJ01-5857-N02112,Taxi,Electric,Commercial
UP32-8667-L02113,Taxi,Petrol,Commercial
MH12-2226-J02114,Taxi,CNG,Commercial
DL08-2094-B02115,Auto,CNG,Commercial
UP32-3625-H02116,Car,Petrol,Private
DL08-5072-M02117,Bike,Petrol,Commercial
GJ01-3022-E02118,Car,Petrol,Private
TN09-1176-D02119,Car,Diesel,Private
UP32-4804-Q02120,Auto,Petrol,Commercial
UP32-3517-C02121,Car,CNG,Private
KA05-1671-N02122,Auto,CNG,Commercial
UP32-7978-F02123,Car,CNG,Private
KA05-4680-D02124,Auto,Petrol,Commercial
TN09-4953-R02125,Auto,CNG,Commercial
GJ01-1928-D02126,Taxi,CNG,Commercial
KA05-5123-L02127,Car,Petrol,Private
MH14-1211-D02128,Taxi,CNG,Commercial
UP32-4627-P02129,Bike,Petrol,Private
UP32-7157-N02130,Auto,Petrol,Commercial
MH14-2555-D02131,Car,Electric,Private
GJ01-7451-B02132,Bike,Petrol,Private
MH12-7532-P02133,Truck,Diesel,Commercial
MH20-1395-L02134,Car,Petrol,Commercial
UP32-5153-M02135,Bus,CNG,Commercial
DL08-5532-Q02136,Bike,Petrol,Private
KA05-3631-G02137,Auto,Diesel,Commercial
TN09-7575-M02138,Truck,Diesel,Commercial
UP32-2456-L02139,Car,Petrol,Private
DL08-6186-K02140,Bus,Diesel,Commercial
GJ01-6126-R02141,Auto,Diesel,Commercial
DL08-5336-R02142,Auto,Petrol,Commercial
TN09-3608-F02143,Bus,Diesel,Commercial
KA05-9292-K02144,Car,CNG,Private
MH14-4254-C02145,Bike,Petrol,Private
GJ01-5315-E02146,Truck,Diesel,Commercial
GJ01-3179-N02147,Bike,Petrol,Commercial
KA05-2346-L02148,Bus,CNG,Commercial
MH12-5028-E02149,Bike,Petrol,Private
DL08-5019-H02150,Bike,Petrol,Private
KA05-4992-A02151,Car,CNG,Private
DL08-7755-F02152,Bike,Petrol,Private
GJ01-5284-M02153,Bike,Petrol,Private
DL08-6245-M02154,Bike,Petrol,Private
DL08-9819-E02155,Car,Petrol,Commercial
UP32-9771-L02156,Taxi,Petrol,Commercial
DL08-6707-H02157,Bus,Diesel,Commercial
MH12-8540-Q02158,Bike,Petrol,Private
MH20-1362-Q02159,Taxi,Diesel,Commercial
TN09-8809-E02160,Car,Petrol,Private
KA05-5128-A02161,Taxi,CNG,Commercial
MH20-7492-G02162,Bike,Petrol,Private
KA05-6415-H02163,Auto,Diesel,Commercial
GJ01-3363-L02164,Truck,CNG,Commercial
MH12-6871-D02165,Taxi,CNG,Commercial
MH14-9679-P02166,Car,CNG,Private
MH20-3969-A02167,Car,Diesel,Private
MH14-2542-N02168,Car,Diesel,Commercial
GJ01-7247-R02169,Bike,Petrol,Private
TN09-3906-P02170,Car,CNG,Private
GJ01-4286-H02171,Car,Petrol,Private
UP32-2540-J02172,Car,Petrol,Private
MH12-7113-D02173,Taxi,Petrol,Commercial
MH12-1076-L02174,Taxi,Petrol,Commercial
TN09-2136-F02175,Car,Petrol,Private
DL08-6656-D02176,Car,CNG,Commercial
MH20-8220-F02177,Bike,Petrol,Private
MH12-9807-D02178,Bike,Petrol,Private
TN09-3955-F02179,Car,Electric,Private
TN09-8449-N02180,Bike,Petrol,Commercial
MH14-6543-H02181,Auto,Petrol,Commercial
UP32-4085-N02182,Car,Petrol,Private
UP32-2618-C02183,Taxi,Diesel,Commercial
GJ01-9951-G02184,Car,Petrol,Private
KA05-7984-N02185,Auto,Petrol,Commercial
MH12-9048-D02186,Car,Petrol,Private
UP32-5705-B02187,Bike,Petrol,Private
KA05-9893-F02188,Taxi,Diesel,Commercial
MH12-1773-K02189,Auto,Petrol,Commercial
MH12-8107-F02190,Bike,Petrol,Private
DL08-2616-Q02191,Car,Electric,Commercial
MH14-4335-R02192,Auto,Petrol,Commercial
MH12-1741-N02193,Bike,Petrol,Private
MH12-4938-L02194,Taxi,Electric,Commercial
DL08-7091-N02195,Taxi,Petrol,Commercial
DL08-5230-P02196,Car,Diesel,Private
KA05-4356-J02197,Truck,Diesel,Commercial
GJ01-7178-J02198,Car,CNG,Private
KA05-1170-N02199,Auto,Petrol,Commercial
MH20-4653-C02200,Auto,Diesel,Commercial
UP32-2089-F02201,Car,Diesel,Private
GJ01-5666-K02202,Auto,Petrol,Commercial
MH14-2956-N02203,Bike,Petrol,Commercial
UP32-4289-E02204,Taxi,Diesel,Commercial
UP32-2791-D02205,Car,Petrol,Private
MH14-4960-P02206,Car,Diesel,Private
MH12-9251-G02207,Car,CNG,Private
MH12-3502-L02208,Car,CNG,Private
UP32-4287-B02209,Car,Petrol,Private
MH14-4690-F02210,Car,Diesel,Private
MH12-8217-C02211,Auto,CNG,Commercial
KA05-3639-E02212,Bike,Petrol,Private
MH14-7716-A02213,Car,Diesel,Private
TN09-1629-E02214,Taxi,Electric,Commercial
MH12-7245-A02215,Auto,Diesel,Commercial
MH14-4678-B02216,Bus,Diesel,Commercial
UP32-7325-K02217,Car,Diesel,Private
DL08-9037-J02218,Truck,Diesel,Commercial
UP32-8850-E02219,Taxi,Diesel,Commercial
DL08-3365-K02220,Truck,Diesel,Commercial
GJ01-5214-F02221,Car,Petrol,Private
MH20-1697-Q02222,Bus,Diesel,Commercial
DL08-7590-E02223,Truck,CNG,Commercial
GJ01-7899-P02224,Bike,Petrol,Private
UP32-6956-L02225,Taxi,Petrol,Commercial
DL08-5030-G02226,Bike,Petrol,Private
TN09-8591-P02227,Taxi,Petrol,Commercial
GJ01-3315-R02228,Car,Petrol,Private
GJ01-1833-G02229,Car,Petrol,Private
GJ01-9478-P02230,Car,Petrol,Private
GJ01-3823-J02231,Auto,Electric,Commercial
MH20-7584-G02232,Auto,Petrol,Commercial
DL08-3139-R02233,Car,Petrol,Commercial
MH12-2590-C02234,Bike,Petrol,Private
MH12-6431-C02235,Truck,Diesel,Commercial
DL08-3467-G02236,Truck,Diesel,Commercial
TN09-8317-R02237,Car,Petrol,Private
MH20-3490-F02238,Car,Petrol,Private
MH20-8693-J02239,Bike,Petrol,Commercial
MH20-8289-D02240,Taxi,CNG,Commercial
GJ01-8746-N02241,Car,Diesel,Private
TN09-8224-F02242,Bike,Petrol,Private
TN09-6566-C02243,Bike,Electric,Private
KA05-7449-E02244,Car,Petrol,Commercial
DL08-6254-K02245,Taxi,CNG,Commercial
MH14-6811-R02246,Taxi,Petrol,Commercial
GJ01-3769-M02247,Truck,CNG,Commercial
KA05-9526-A02248,Car,Diesel,Commercial
DL08-6023-J02249,Car,Petrol,Private
UP32-2314-L02250,Car,Diesel,Private
MH12-1314-K02251,Taxi,Petrol,Commercial
GJ01-7363-B02252,Truck,Diesel,Commercial
GJ01-6499-M02253,Car,CNG,Commercial
GJ01-6605-E02254,Auto,Electric,Commercial
DL08-9008-K02255,Auto,Petrol,Commercial
MH14-6220-D02256,Truck,Diesel,Commercial
MH14-4980-C02257,Car,Petrol,Private
DL08-2431-C02258,Bike,Petrol,Private
MH14-3559-Q02259,Bus,Diesel,Commercial
MH14-2998-B02260,Car,CNG,Private
MH14-4040-C02261,Auto,CNG,Commercial
GJ01-4818-G02262,Car,Petrol,Private
DL08-8799-G02263,Car,CNG,Private
UP32-5719-B02264,Auto,Petrol,Commercial
MH14-3881-G02265,Bike,Petrol,Commercial
DL08-3031-C02266,Bike,Petrol,Private
DL08-3661-N02267,Auto,Diesel,Commercial
GJ01-9301-K02268,Bike,Petrol,Private
DL08-9692-A02269,Bike,Petrol,Commercial
MH20-2059-B02270,Car,Petrol,Private
GJ01-2309-Q02271,Auto,Petrol,Commercial
MH14-6216-M02272,Auto,Diesel,Commercial
MH14-5299-L02273,Bike,Petrol,Private
UP32-5919-R02274,Bike,Petrol,Commercial
MH20-1699-M02275,Car,Petrol,Commercial
GJ01-8596-Q02276,Car,Diesel,Private
GJ01-1401-E02277,Auto,CNG,Commercial
MH20-7544-M02278,Bike,Petrol,Private
MH20-3474-F02279,Auto,Petrol,Commercial
UP32-3455-J02280,Car,Petrol,Private
KA05-5549-H02281,Bike,Petrol,Private
GJ01-3618-R02282,Bike,Electric,Private
MH14-6296-R02283,Taxi,Diesel,Commercial
UP32-4545-P02284,Car,Diesel,Commercial
TN09-6089-P02285,Bike,Petrol,Private
TN09-7117-E02286,Bike,Petrol,Commercial
UP32-7062-P02287,Car,Petrol,Commercial
TN09-8801-J02288,Auto,Diesel,Commercial
TN09-4184-E02289,Bike,Electric,Private
DL08-4883-H02290,Bike,Petrol,Private
MH14-7293-E02291,Car,Diesel,Private
KA05-2096-Q02292,Bike,Petrol,Private
MH20-6960-B02293,Auto,Diesel,Commercial
MH12-6361-M02294,Car,CNG,Private
KA05-6243-R02295,Car,Electric,Private
DL08-2972-K02296,Bike,Petrol,Private
KA05-5066-N02297,Car,Petrol,Private
KA05-4346-E02298,Car,Petrol,Private
GJ01-2289-M02299,Bike,Petrol,Commercial
GJ01-3571-Q02300,Car,CNG,Private
KA05-4240-Q02301,Car,Petrol,Private
MH12-3030-B02302,Car,CNG,Private
TN09-7144-A02303,Bike,Petrol,Private
TN09-1565-K02304,Bike,Petrol,Private
MH12-3160-R02305,Car,Petrol,Private
MH20-4850-C02306,Car,CNG,Commercial
GJ01-6629-C02307,Car,Diesel,Private
GJ01-3539-C02308,Bike,Petrol,Private
KA05-4725-H02309,Car,Petrol,Private
DL08-8842-B02310,Car,Petrol,Private
MH20-9201-L02311,Taxi,Petrol,Commercial
GJ01-1315-K02312,Auto,Diesel,Commercial
GJ01-2113-B02313,Auto,Petrol,Commercial
DL08-9052-A02314,Car,Petrol,Private
MH20-7507-G02315,Truck,Diesel,Commercial
KA05-5352-M02316,Car,Diesel,Private
KA05-6480-G02317,Car,Petrol,Private
KA05-8399-A02318,Car,Petrol,Commercial
GJ01-4352-F02319,Auto,Petrol,Commercial
MH14-4368-G02320,Bike,Petrol,Private
DL08-5970-M02321,Car,Diesel,Private
KA05-4552-A02322,Car,Petrol,Private
TN09-4380-R02323,Car,Electric,Private
GJ01-3707-R02324,Car,Diesel,Private
DL08-2272-D02325,Auto,CNG,Commercial
MH12-1183-J02326,Truck,CNG,Commercial
GJ01-3613-D02327,Car,Petrol,Private
GJ01-7108-C02328,Car,Petrol,Private
MH12-2967-K02329,Car,Petrol,Private
DL08-2971-A02330,Taxi,CNG,Commercial
MH20-1235-D02331,Taxi,Petrol,Commercial
KA05-5424-A02332,Car,CNG,Private
MH20-4530-C02333,Auto,Petrol,Commercial
MH12-9149-P02334,Bike,Petrol,Private
MH12-2032-J02335,Taxi,CNG,Commercial
DL08-5379-A02336,Auto,Diesel,Commercial
DL08-4847-Q02337,Taxi,CNG,Commercial
MH12-8132-R02338,Taxi,CNG,Commercial
MH12-5694-M02339,Auto,Petrol,Commercial
UP32-9922-F02340,Bike,Petrol,Commercial
MH20-6254-M02341,Auto,Petrol,Commercial
TN09-8659-M02342,Bike,Petrol,Private
UP32-9884-P02343,Auto,Petrol,Commercial
KA05-3255-L02344,Bike,Electric,Private
MH20-1700-L02345,Bike,Petrol,Commercial
TN09-9850-F02346,Bike,Electric,Private
DL08-7493-C02347,Taxi,CNG,Commercial
MH12-9512-D02348,Truck,Diesel,Commercial
MH20-4715-L02349,Car,Diesel,Private
TN09-9985-N02350,Bus,Diesel,Commercial
DL08-6752-P02351,Bus,Diesel,Commercial
DL08-8432-E02352,Taxi,CNG,Commercial
DL08-1009-D02353,Truck,Diesel,Commercial
KA05-4962-N02354,Truck,Diesel,Commercial
MH14-4129-A02355,Car,Petrol,Private
MH14-2098-J02356,Car,Diesel,Private
GJ01-1173-K02357,Taxi,Petrol,Commercial
KA05-8020-R02358,Bike,Petrol,Private
MH12-9191-L02359,Auto,Petrol,Commercial
UP32-7287-D02360,Car,Petrol,Private
UP32-1447-N02361,Truck,Diesel,Commercial
MH14-8780-J02362,Bike,Petrol,Private
MH14-8449-N02363,Auto,CNG,Commercial
UP32-1562-L02364,Car,Petrol,Private
DL08-7727-D02365,Truck,Diesel,Commercial
MH12-9295-Q02366,Car,Petrol,Private
GJ01-9776-B02367,Car,Petrol,Private
MH20-8401-K02368,Bike,Electric,Private
GJ01-2796-E02369,Bike,Electric,Private
DL08-1093-N02370,Bike,Petrol,Private
GJ01-1718-K02371,Truck,Diesel,Commercial
UP32-4747-Q02372,Bike,Petrol,Commercial
MH20-3280-E02373,Car,CNG,Commercial
UP32-9128-M02374,Bike,Petrol,Private
TN09-9904-D02375,Auto,Petrol,Commercial
GJ01-7918-C02376,Car,Petrol,Private
TN09-8776-N02377,Taxi,Diesel,Commercial
MH20-2982-A02378,Car,Petrol,Private
UP32-9944-M02379,Auto,Diesel,Commercial
MH20-7770-D02380,Bike,Petrol,Private
MH20-7401-A02381,Car,Petrol,Private
KA05-9692-A02382,Car,Petrol,Private
DL08-8870-G02383,Car,Petrol,Private
MH14-3824-N02384,Bike,Petrol,Private
MH14-3393-E02385,Truck,CNG,Commercial
MH14-8826-C02386,Car,Diesel,Private
TN09-4692-J02387,Auto,Petrol,Commercial
MH12-6250-N02388,Auto,Petrol,Commercial
TN09-7402-Q02389,Auto,Diesel,Commercial
MH20-8853-P02390,Truck,Diesel,Commercial
MH20-4954-K02391,Auto,Diesel,Commercial
MH12-7837-C02392,Car,Diesel,Private
MH12-7054-J02393,Auto,Petrol,Commercial
TN09-5972-L02394,Bike,Electric,Commercial
UP32-7325-E02395,Bike,Petrol,Private
TN09-9728-C02396,Bike,Petrol,Private
KA05-9413-H02397,Car,Petrol,Commercial
DL08-6710-K02398,Truck,Diesel,Commercial
GJ01-5563-J02399,Car,Diesel,Private
MH20-5833-G02400,Car,Diesel,Private
TN09-4349-Q02401,Bike,Petrol,Private
KA05-5047-G02402,Auto,Diesel,Commercial
TN09-3999-R02403,Bike,Petrol,Private
UP32-9804-L02404,Auto,Petrol,Commercial
KA05-3038-N02405,Bike,Petrol,Commercial
DL08-5174-R02406,Car,Diesel,Commercial
KA05-9374-P02407,Bike,Petrol,Private
UP32-2770-R02408,Bike,Petrol,Private
MH14-6920-B02409,Car,Petrol,Private
KA05-3087-D02410,Car,Electric,Private
MH12-1161-D02411,Car,Petrol,Private
GJ01-4943-H02412,Car,Petrol,Private
TN09-4872-E02413,Auto,Petrol,Commercial
DL08-3815-N02414,Bike,Petrol,Private
MH14-5419-R02415,Taxi,Petrol,Commercial
GJ01-4620-H02416,Car,Diesel,Private
DL08-5578-D02417,Car,Petrol,Private
GJ01-8309-G02418,Bike,Petrol,Private
UP32-8250-E02419,Bike,Petrol,Private
GJ01-1377-J02420,Bike,Petrol,Private
TN09-6276-A02421,Bike,Petrol,Private
DL08-7110-E02422,Bus,Diesel,Commercial
GJ01-3758-N02423,Bike,Petrol,Private
DL08-5762-H02424,Bike,Petrol,Commercial
DL08-2059-Q02425,Taxi,CNG,Commercial
TN09-6890-N02426,Car,Petrol,Private
GJ01-2465-P02427,Bike,Petrol,Private
KA05-8840-F02428,Bike,Petrol,Commercial
DL08-1594-N02429,Bike,Petrol,Private
MH20-2513-B02430,Car,Petrol,Private
MH20-5803-E02431,Car,CNG,Private
DL08-7708-K02432,Truck,Diesel,Commercial
MH14-1854-F02433,Car,Petrol,Private
MH20-4870-A02434,Bike,Petrol,Private
MH14-2663-J02435,Auto,CNG,Commercial
MH14-8578-M02436,Car,CNG,Private
DL08-1143-L02437,Taxi,CNG,Commercial
MH12-9206-B02438,Auto,Petrol,Commercial
UP32-3554-E02439,Car,Petrol,Private
KA05-8576-H02440,Bike,Petrol,Private
MH20-1692-C02441,Auto,Electric,Commercial
KA05-8549-R02442,Car,Diesel,Private
GJ01-9602-Q02443,Bike,Electric,Commercial
GJ01-5119-P02444,Bike,Petrol,Commercial
MH12-4389-C02445,Car,Diesel,Private
GJ01-7268-N02446,Car,Petrol,Private
MH12-4531-P02447,Bike,Petrol,Private
MH20-5947-N02448,Bike,Petrol,Private
UP32-5143-R02449,Car,Petrol,Private
DL08-8590-E02450,Bike,Petrol,Private
MH14-5840-M02451,Taxi,Petrol,Commercial
GJ01-8100-C02452,Bike,Petrol,Private
UP32-1663-R02453,Bike,Petrol,Private
MH20-1181-D02454,Car,Petrol,Private
MH12-9347-G02455,Car,Diesel,Private
TN09-8541-M02456,Bike,Petrol,Private
MH14-8182-R02457,Car,Petrol,Private
MH14-3512-N02458,Auto,Petrol,Commercial
KA05-3358-E02459,Auto,CNG,Commercial
GJ01-5518-N02460,Car,Petrol,Private
MH20-4186-P02461,Car,Diesel,Private
MH20-7994-J02462,Bus,CNG,Commercial
MH14-3677-B02463,Car,Petrol,Private
UP32-3713-R02464,Car,Petrol,Private
TN09-7096-R02465,Bus,CNG,Commercial
TN09-6349-E02466,Car,Diesel,Private
KA05-5018-H02467,Bike,Petrol,Private
KA05-9173-N02468,Car,Petrol,Private
KA05-2744-E02469,Bus,Diesel,Commercial
DL08-5075-Q02470,Bus,CNG,Commercial
TN09-7760-N02471,Taxi,Petrol,Commercial
MH14-4973-F02472,Car,Diesel,Commercial
TN09-1932-P02473,Auto,Petrol,Commercial
GJ01-8752-A02474,Bike,Petrol,Private
UP32-9058-N02475,Car,Diesel,Private
KA05-4985-F02476,Bus,Diesel,Commercial
GJ01-2357-D02477,Bike,Petrol,Private
GJ01-9071-C02478,Car,Electric,Private
MH20-1841-A02479,Auto,Diesel,Commercial
KA05-7009-M02480,Car,Diesel,Private
KA05-6409-D02481,Car,Petrol,Private
MH12-4149-F02482,Taxi,CNG,Commercial
UP32-2761-J02483,Bus,Diesel,Commercial
MH14-5660-E02484,Bike,Petrol,Private
MH14-9133-H02485,Car,Diesel,Private
MH20-8744-Q02486,Truck,Diesel,Commercial
KA05-7571-P02487,Bike,Petrol,Private
KA05-6351-G02488,Taxi,Petrol,Commercial
MH20-1602-C02489,Car,Petrol,Commercial
UP32-3066-E02490,Car,CNG,Private
TN09-4919-R02491,Car,Petrol,Private
KA05-4436-R02492,Bike,Petrol,Private
TN09-2082-B02493,Bike,Petrol,Commercial
MH20-9152-Q02494,Car,Diesel,Private
TN09-8366-E02495,Auto,CNG,Commercial
GJ01-6157-F02496,Auto,Petrol,Commercial
KA05-7812-C02497,Auto,Diesel,Commercial
MH20-1688-E02498,Taxi,Petrol,Commercial
KA05-4313-F02499,Bike,Petrol,Private
TN09-7111-L02500,Bike,Petrol,Private
DL08-4458-E02501,Bus,Diesel,Commercial
KA05-9697-N02502,Bike,Electric,Commercial
DL08-8126-B02503,Bike,Petrol,Private
UP32-1729-K02504,Bike,Petrol,Private
MH14-8774-P02505,Bike,Electric,Commercial
DL08-6163-H02506,Bike,Petrol,Private
MH12-4759-J02507,Bike,Petrol,Private
DL08-8360-H02508,Car,Petrol,Private
KA05-9769-P02509,Taxi,Petrol,Commercial
KA05-1838-R02510,Truck,CNG,Commercial
KA05-2898-H02511,Car,Electric,Private
MH20-9930-G02512,Auto,Petrol,Commercial
TN09-5023-R02513,Bike,Petrol,Private
KA05-3769-K02514,Auto,Diesel,Commercial
GJ01-4343-F02515,Bike,Petrol,Private
MH14-2248-E02516,Car,CNG,Commercial
DL08-2081-J02517,Car,Electric,Private
MH14-9199-Q02518,Bike,Petrol,Private
MH14-6836-C02519,Bike,Petrol,Private
KA05-1298-C02520,Car,Electric,Private
DL08-8842-M02521,Bike,Petrol,Commercial
GJ01-2696-N02522,Auto,Petrol,Commercial
UP32-2096-H02523,Car,CNG,Commercial
UP32-7345-L02524,Auto,Diesel,Commercial
MH12-1596-Q02525,Car,Petrol,Private
TN09-6549-P02526,Car,CNG,Private
UP32-2396-E02527,Car,CNG,Private
MH14-3224-R02528,Bike,Petrol,Commercial
TN09-2962-B02529,Auto,CNG,Commercial
DL08-6112-P02530,Bike,Petrol,Commercial
KA05-3243-J02531,Car,CNG,Commercial
GJ01-2218-M02532,Car,Petrol,Private
MH12-1428-K02533,Car,Petrol,Private
MH14-6939-D02534,Truck,Diesel,Commercial
TN09-6215-D02535,Car,Petrol,Private
DL08-1804-J02536,Bus,Diesel,Commercial
MH14-9993-K02537,Auto,Electric,Commercial
MH14-7613-B02538,Bike,Petrol,Commercial
TN09-5408-B02539,Car,Petrol,Private
MH12-2750-R02540,Taxi,Petrol,Commercial
GJ01-9879-D02541,Bus,Diesel,Commercial
DL08-2343-L02542,Bike,Petrol,Private
MH14-1275-R02543,Bike,Petrol,Private
DL08-7683-A02544,Car,Diesel,Commercial
DL08-9071-H02545,Bike,Petrol,Private
DL08-9647-K02546,Auto,Petrol,Commercial
GJ01-5713-J02547,Bike,Petrol,Commercial
GJ01-5177-R02548,Car,Petrol,Private
KA05-3100-F02549,Bike,Petrol,Private
DL08-3170-B02550,Taxi,Petrol,Commercial
MH12-2182-N02551,Car,Petrol,Private
MH12-4443-D02552,Taxi,CNG,Commercial
MH14-6592-G02553,Car,Petrol,Private
MH14-7041-L02554,Bike,Electric,Private
KA05-8264-G02555,Bike,Electric,Private
DL08-4977-R02556,Bike,Petrol,Private
MH12-8099-Q02557,Car,Petrol,Private
UP32-9589-K02558,Bus,Diesel,Commercial
KA05-3305-K02559,Car,Petrol,Private
MH14-8445-M02560,Car,Petrol,Private
KA05-8812-N02561,Car,Petrol,Private
MH20-1280-H02562,Bike,Petrol,Private
MH20-2799-J02563,Taxi,CNG,Commercial
MH14-5453-K02564,Bike,Petrol,Private
MH14-4952-K02565,Bike,Petrol,Private
MH20-9143-A02566,Taxi,Petrol,Commercial
GJ01-6591-A02567,Car,Diesel,Private
GJ01-5115-J02568,Auto,Diesel,Commercial
TN09-2574-N02569,Bike,Petrol,Private
MH12-6507-M02570,Car,Diesel,Private
DL08-8058-A02571,Car,Diesel,Private
DL08-7729-B02572,Truck,Diesel,Commercial
MH14-2681-Q02573,Bike,Petrol,Private
TN09-2586-B02574,Car,Petrol,Commercial
KA05-8370-G02575,Bike,Petrol,Commercial
MH14-5101-H02576,Bike,Petrol,Private
MH12-9020-G02577,Bike,Petrol,Commercial
DL08-5549-A02578,Car,Petrol,Private
UP32-3691-A02579,Bike,Petrol,Commercial
KA05-4154-F02580,Bike,Petrol,Private
MH20-4208-G02581,Car,Petrol,Private
UP32-4696-E02582,Car,Petrol,Private
TN09-5908-P02583,Auto,Petrol,Commercial
MH20-8761-N02584,Car,Petrol,Private
GJ01-2778-C02585,Bike,Petrol,Private
MH14-8120-H02586,Car,Diesel,Private
TN09-8422-F02587,Auto,CNG,Commercial
DL08-8357-P02588,Bike,Petrol,Private
TN09-5263-G02589,Bike,Electric,Private
DL08-7648-K02590,Bus,Diesel,Commercial
MH14-2889-E02591,Bike,Electric,Private
MH14-8853-N02592,Auto,Electric,Commercial
MH20-1865-F02593,Bike,Petrol,Private
MH12-9329-C02594,Car,Petrol,Private
MH14-5254-J02595,Car,Petrol,Private
GJ01-9036-G02596,Car,Petrol,Private
MH14-9486-E02597,Auto,Diesel,Commercial
MH14-6273-Q02598,Car,Petrol,Private
MH12-1542-A02599,Bus,Diesel,Commercial
MH12-1497-C02600,Auto,Petrol,Commercial
MH14-2353-G02601,Auto,Diesel,Commercial
UP32-9831-M02602,Bus,Diesel,Commercial
MH12-3453-M02603,Bike,Petrol,Private
KA05-5786-J02604,Auto,Petrol,Commercial
MH20-9847-R02605,Bike,Petrol,Private
MH20-3879-K02606,Auto,Diesel,Commercial
TN09-7216-R02607,Auto,Petrol,Commercial
MH12-1723-B02608,Bike,Petrol,Private
TN09-6594-C02609,Car,Petrol,Private
GJ01-7188-D02610,Bike,Petrol,Private
DL08-6269-M02611,Car,Diesel,Private
GJ01-1686-B02612,Bus,Diesel,Commercial
DL08-4938-P02613,Car,Diesel,Private
TN09-1278-F02614,Bike,Petrol,Private
MH14-7417-J02615,Bus,CNG,Commercial
MH12-5286-J02616,Car,Electric,Private
UP32-9166-H02617,Bike,Petrol,Private
MH14-7548-J02618,Auto,Petrol,Commercial
